"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","ENSEMBL","ENTREZID"
"358","LYPLA1",827.287279037706,-0.546170041121864,0.176384878427257,-3.09646748628234,0.00195841337991431,0.0204540297340502,"none","ENSG00000120992",10434
"359","PLD6",168.673211878571,0.623329792970633,0.201304530242637,3.09645188918162,0.00195851640965316,0.0204540297340502,"none","ENSG00000179598",201164
"360","GART",3282.44061678119,-0.555488059004743,0.179806091385254,-3.08937286120385,0.0020057953489894,0.0208767842304258,"none","ENSG00000159131",2618
"361","GART",3282.44061678119,-0.555488059004743,0.179806091385254,-3.08937286120385,0.0020057953489894,0.0208767842304258,"none","ENSG00000262473",2618
"362","NDUFA1",1548.02336028158,0.460921423484218,0.149780960888835,3.07730315488032,0.00208882747802805,0.0214194508517447,"none","ENSG00000125356",4694
"363","SC5D",860.473935156608,-0.481081716113935,0.156538158053798,-3.07325525031795,0.00211737293986827,0.0215664377400599,"none","ENSG00000109929",6309
"364","BBOX1",70.0322538687506,1.53433747704931,0.499617978230036,3.07102134812064,0.00213327897708936,0.0216582735260187,"up","ENSG00000129151",8424
"365","SLC38A7",1149.23476042301,0.445041997659995,0.145201967002966,3.06498601118059,0.00217680178363622,0.022037682871264,"none","ENSG00000103042",55238
"366","PNPLA2",1855.00142566221,0.463862150193145,0.151396682055549,3.06388583881217,0.00218482265806049,0.0220980674775031,"none","ENSG00000177666",57104
"367","GALK1",598.652868649357,0.564422524378974,0.184232533685634,3.0636419805314,0.0021866041857719,0.0221056838028201,"none","ENSG00000108479",2584
"368","HYAL1",13.6798164722839,1.56193844946127,0.510181440227979,3.0615352231616,0.00220205081764376,0.0222409202178652,"up","ENSG00000114378",3373
"369","KCTD7",142.932801174526,-0.765854143727958,0.250612804668019,-3.05592583245086,0.00224366748590154,0.0226081318680177,"none","ENSG00000243335",154881
"370","GABRQ",38.9254671093184,1.11608021319124,0.366635413965722,3.04411459089325,0.00233366232208322,0.0233181795855578,"none","ENSG00000268089",55879
"371","PIK3CB",658.780998385204,-0.602916291868745,0.198092733315562,-3.04360630386325,0.0023376083592739,0.0233359110384923,"none","ENSG00000051382",5291
"372","HSD17B2",63.2647015428374,0.954391733425142,0.313846663918726,3.04094911033463,0.00235833686897393,0.0235100808556849,"none","ENSG00000086696",3294
"373","GRIK5",37.2942867219961,0.904379896771665,0.298205359224513,3.03274193033793,0.00242342752630439,0.0239920441376602,"none","ENSG00000105737",2901
"374","PIGZ",30.5460026678941,1.05915274809583,0.349643469527162,3.02923646630144,0.00245172700156351,0.0242053139387251,"none","ENSG00000119227",80235
"375","AKR1B1",56.3151442734879,1.30627736380126,0.431216128283389,3.02928688915548,0.00245131780513886,0.0242053139387251,"none","ENSG00000085662",231
"376","ULK1",6760.82545331684,-0.733071137786202,0.242618691371374,-3.02149489654982,0.00251529880369385,0.0246517634235257,"none","ENSG00000177169",8408
"377","KCNK13",19.2103272291089,1.88018568096768,0.622575350892257,3.02001304464279,0.00252763798890956,0.0247051038179323,"up","ENSG00000152315",56659
"378","CACNA1E",8.09211875075249,2.09629627037121,0.694483156800676,3.01849836074983,0.00254030776052707,0.0247900454899183,"up","ENSG00000198216",777
"379","NDUFA11",533.841086562876,0.457269753670711,0.151737945803435,3.01354912411342,0.00258211234174531,0.0251005610859936,"none","ENSG00000174886",126328
"380","GAD1",74.7023197073778,0.831918005139968,0.276134113594731,3.01273172774638,0.00258907683874029,0.0251455167171464,"none","ENSG00000128683",2571
"381","TRPV1",127.923630409145,0.850581502536145,0.28267986019541,3.00899222869347,0.00262115820461053,0.0253768258070694,"none","ENSG00000196689",7442
"382","KCTD13",476.821770145739,0.601843337859235,0.20010040342784,3.00770676894848,0.00263226989296966,0.0254291823802873,"none","ENSG00000174943",253980
"383","NDST1",3050.18066100772,-0.483679192511554,0.161621741756834,-2.99266167567522,0.00276556141334915,0.0263944100608851,"none","ENSG00000070614",3340
"384","STARD9",118.27444983938,-0.779184950397255,0.260396528437501,-2.99230160660252,0.00276882566778323,0.0264138349212894,"none","ENSG00000159433",57519
"385","B4GALNT3",1016.71205859034,0.748448839340494,0.250249931092802,2.99080537633772,0.00278242767416214,0.0265200523284997,"none","ENSG00000139044",283358
"386","MAN2A1",1159.38352289406,-0.369895345302859,0.123722136026728,-2.98972647241516,0.00279227366943814,0.026590313680653,"none","ENSG00000112893",4124
"387","PI4K2B",777.994912357837,-0.456312465684545,0.152692187364599,-2.98844671466367,0.00280399389393909,0.0266316203243496,"none","ENSG00000038210",55300
"388","CACNB3",550.125934128961,0.588817038854207,0.197091798605742,2.98752684292087,0.00281244595802519,0.0266760375003687,"none","ENSG00000167535",784
"389","ENPP4",53.851777477218,1.30156402720582,0.436097365960157,2.98457209054716,0.00283975276321595,0.0268994297663289,"none","ENSG00000001561",22875
"390","QPRT",498.864038947792,0.607438351464083,0.203691416753879,2.98214996559258,0.00286231752736033,0.0270654600156426,"none","ENSG00000103485",23475
"391","HIF1A",3028.00362857146,-0.463508485044872,0.155467393047557,-2.98138713178966,0.00286945798726504,0.0271082961714193,"none","ENSG00000100644",3091
"392","KCNK9",78.8253206230127,0.912309526752099,0.306111992208062,2.9803129245979,0.00287954061335631,0.0271685541715835,"none","ENSG00000169427",51305
"393","PLCH2",7846.72847727769,-0.710693935467724,0.238854887097401,-2.97542137028963,0.00292586347001886,0.0274698340305095,"none","ENSG00000149527",9651
"394","PLCH2",7846.72847727769,-0.710693935467724,0.238854887097401,-2.97542137028963,0.00292586347001886,0.0274698340305095,"none","ENSG00000276429",9651
"395","SLC6A14",449.557668240806,1.14117706922019,0.383547392384624,2.97532219454073,0.00292680965569565,0.0274698340305095,"none","ENSG00000268104",11254
"396","ME3",401.43873152592,0.628776050128257,0.211461763920852,2.97347396744312,0.00294449382633172,0.0275635913803779,"none","ENSG00000151376",10873
"397","ST3GAL6",173.399796678725,0.827387786069196,0.278896931684452,2.96664355922465,0.00301069770435751,0.0280160771525956,"none","ENSG00000064225",10402
"398","CHRNA3",10.6372743916968,1.43581838254273,0.483976311400762,2.96671210701836,0.0030100266122037,0.0280160771525956,"none","ENSG00000080644",1136
"399","MMADHC",2274.34503039678,-0.355689980672765,0.12001153974927,-2.96379815987594,0.00303867526011081,0.028211769920329,"none","ENSG00000168288",27249
"400","GFOD1",962.808463455322,-0.579229696043857,0.195865685389657,-2.95728011209075,0.00310366026799523,0.0286609514753914,"none","ENSG00000145990",54438
"401","HS6ST2",42.9515463192513,-0.936278450343644,0.317019034583008,-2.95338244145239,0.00314312298869985,0.0289687574597452,"none","ENSG00000171004",90161
"402","EXT1",9857.74222485134,-0.471552273676817,0.160166233143336,-2.94414287220463,0.00323850461482409,0.0296950425283337,"none","ENSG00000182197",2131
"403","ST8SIA2",4.39262197132185,3.16808958853712,1.07756796282973,2.94003691443983,0.00328173146639803,0.0300018096160327,"up","ENSG00000140557",8128
"404","FUT3",382.76344603363,0.765179282517568,0.260436604604828,2.93806350178236,0.00330269367990825,0.0301549682507511,"none","ENSG00000171124",2525
"405","GSTO2",238.64171496382,0.700101583125311,0.238478020123108,2.93570695850251,0.00332788536785158,0.0303077289030652,"none","ENSG00000065621",119391
"406","GSTM5",4.3105632432518,2.75206415497881,0.938127323283941,2.93357211401234,0.0033508580223488,0.0304158428864234,"up","ENSG00000134201",2949
"407","ALG3",2311.85250143066,0.596439879809598,0.203430826020278,2.93190511722223,0.00336889656254326,0.0305021623884068,"none","ENSG00000214160",10195
"408","SCO2",15.2896532764996,1.59968398672489,0.546732944248851,2.92589646106413,0.00343465227396695,0.030958296004435,"up","ENSG00000284194",9997
"409","ST6GALNAC2",309.722905695901,-0.4956600654032,0.169959220016521,-2.9163470234508,0.00354156348603366,0.0316966373640313,"none","ENSG00000070731",10610
"410","PGLS",845.778885352326,0.547238354559402,0.187649493603813,2.91627941034999,0.0035423311286653,0.0316966373640313,"none","ENSG00000130313",25796
"411","SLC43A3",250.300979535753,-1.20057602299934,0.412482534961266,-2.91061056224377,0.00360723316826623,0.0321302372505371,"none","ENSG00000134802",29015
"412","GK",29.1012948999357,1.72151163233216,0.59173723321459,2.90925014635316,0.00362296848443539,0.0322036648618569,"up","ENSG00000198814",2710
"413","HS3ST3B1",31.7760430333984,1.34451670483867,0.462152065214535,2.9092517507512,0.00362294989037828,0.0322036648618569,"none","ENSG00000125430",9953
"414","ABHD5",670.206347045606,0.552102264747304,0.190015037731304,2.90557142918351,0.00366583167722325,0.0325442875830481,"none","ENSG00000011198",51099
"415","FAR2",57.6981322644676,0.644820763679502,0.222663684811183,2.89594041446994,0.00378024170297914,0.0334081969252182,"none","ENSG00000064763",55711
"416","LPIN1",372.852914081747,-0.441305055658086,0.153771750727938,-2.86987078945905,0.00410639562853383,0.0356313125733054,"none","ENSG00000134324",23175
"417","CRLS1",413.923155239841,-0.493377594315785,0.172088815613398,-2.86699395633107,0.00414390925954893,0.0358988479304656,"none","ENSG00000088766",54675
"418","CYP2E1",119.887574394875,1.14985710228784,0.401675165086051,2.86265420975555,0.00420108770629775,0.0361626877999089,"none","ENSG00000130649",1571
"419","GNPTAB",851.378678241289,-0.420820214419271,0.146986878447691,-2.8629781029674,0.00419679565672544,0.0361626877999089,"none","ENSG00000111670",79158
"420","COX5B",3119.60428225675,0.503659869737317,0.176031320968115,2.86119462699792,0.00422047871498295,0.0362697916917747,"none","ENSG00000135940",1329
"421","BSCL2",53.8499779850646,0.777440471898352,0.271746019019092,2.86090841258555,0.0042242906692781,0.0362880413088706,"none","ENSG00000168000",26580
"422","IYD",8.69607649709375,2.18976661891326,0.765462178684787,2.8607117110289,0.0042269122545313,0.0362960547689338,"up","ENSG00000009765",389434
"423","UGCG",780.904820711321,0.482106009056335,0.168684832519913,2.8580282047553,0.00426282499254631,0.0364732872471329,"none","ENSG00000148154",7357
"424","PPCDC",197.502964544813,0.46591450092508,0.163064445642799,2.85724149791481,0.00427340563382381,0.0365347284358692,"none","ENSG00000138621",60490
"425","EGLN1",118.066561993189,-0.819891141705479,0.287424228652359,-2.85254707144797,0.0043370388595267,0.0369678955904674,"none","ENSG00000135766",54583
"426","DGKD",882.004744007723,-0.681501416389439,0.238914658433169,-2.85248892160408,0.00433783244215134,0.0369678955904674,"none","ENSG00000077044",8527
"427","DGKD",882.004744007723,-0.681501416389439,0.238914658433169,-2.85248892160408,0.00433783244215134,0.0369678955904674,"none","ENSG00000280873",8527
"428","UST",285.848183631451,0.710701877132911,0.249733977363568,2.84583573543241,0.00442950379506208,0.037525946025727,"none","ENSG00000111962",10090
"429","ATP13A1",2563.17579954477,0.383427108020415,0.134821328731807,2.8439647615634,0.00445559753221957,0.0376579464254798,"none","ENSG00000105726",57130
"430","COX6B2",114.943352180351,-0.833049378969318,0.293236772675323,-2.84087623584538,0.00449897687944657,0.0380096344614565,"none","ENSG00000160471",125965
"431","IDH3A",660.631703675877,-0.386589297431727,0.1362009276734,-2.83837492178277,0.00453438868563249,0.03823366654386,"none","ENSG00000166411",3419
"432","COX5A",2121.85913510543,0.476979170826252,0.168098017672637,2.83750622065721,0.00454674608055728,0.0383228288272226,"none","ENSG00000178741",9377
"433","SLC25A20",177.013829603889,0.62438980642954,0.220101272182839,2.8368296113748,0.00455639206651071,0.0383761285115309,"none","ENSG00000178537",788
"434","PIGO",1397.58295597264,-0.420690491705243,0.148770085298311,-2.82778954426007,0.00468706083848608,0.0392744633924293,"none","ENSG00000165282",84720
"435","ALG9",194.767333195765,-0.419213105318583,0.14838584172384,-2.82515569173222,0.00472576471758739,0.0395217358268894,"none","ENSG00000086848",79796
"436","PYCR2",1353.50158969928,0.359674501128342,0.127496303627114,2.82105826518921,0.00478655083314465,0.0398594874299798,"none","ENSG00000143811",29920
"437","AK4",820.787049786697,-0.687893384030975,0.243915920058975,-2.82020699536403,0.00479926801252603,0.0399344434352388,"none","ENSG00000162433",205
"438","AK8",20.6810112186978,1.06439030811854,0.377448088359964,2.81996476056715,0.0048028923589515,0.039943791148117,"none","ENSG00000165695",158067
"439","DHRS12",32.744556704211,0.858230029509875,0.304859735248536,2.81516359912274,0.00487524084251462,0.0403499983529199,"none","ENSG00000102796",79758
"440","SLC6A15",134.991941309309,-0.770640797925584,0.274207003731784,-2.81043440699052,0.00494746724344477,0.0408512921488123,"none","ENSG00000072041",55117
"441","KCTD20",1143.58430151046,-0.407311222423964,0.145045621207427,-2.80815938484261,0.004982555997283,0.0410778964517083,"none","ENSG00000112078",222658
"442","STARD7",3002.5668169766,-0.366397977997698,0.130494121315704,-2.80777382385887,0.00498852494015762,0.0411113368630397,"none","ENSG00000084090",56910
"443","SLC25A45",88.9140569437247,0.681741878433641,0.243744543747515,2.79695236640796,0.00515871381872778,0.0421262295235244,"none","ENSG00000162241",283130
"444","ATP10B",8.90738543902675,2.0078714573492,0.718636686599104,2.79400077228357,0.00520603543433574,0.0423998937439099,"up","ENSG00000118322",23120
"445","GSTCD",167.670397602767,-0.676842737176882,0.242609693785726,-2.7898420982909,0.00527337530169522,0.0427081010435984,"none","ENSG00000138780",79807
"446","SLC27A5",94.3343282186278,0.633687482137213,0.227142530435894,2.78982311644211,0.00527368446330015,0.0427081010435984,"none","ENSG00000083807",10998
"447","NDUFA9",476.154240834643,0.436977082466468,0.156721216316696,2.78824458319313,0.00529945175218617,0.0428844565172204,"none","ENSG00000139180",4704
"448","RHCG",75.9151050810601,2.17155470151491,0.779382983088847,2.78624854357047,0.00533219701734021,0.0430360159570759,"up","ENSG00000140519",51458
"449","GMDS",989.496251840078,0.38856583242615,0.139500746627302,2.78540324564903,0.00534611922204138,0.0431160001648538,"none","ENSG00000112699",2762
"450","GGT5",8.45300999343706,1.79642844124295,0.646847223760428,2.77720669619552,0.00548282997178313,0.0439256304085556,"up","ENSG00000099998",2687
"451","KCTD11",2575.9962047723,-0.885460193951897,0.319205938727655,-2.77394649197729,0.00553807862795924,0.0442654979363064,"none","ENSG00000213859",147040
"452","KCTD11",2575.9962047723,-0.885460193951897,0.319205938727655,-2.77394649197729,0.00553807862795924,0.0442654979363064,"none","ENSG00000288399",147040
"453","NDUFS7",433.301693119058,0.506745785535443,0.183090583149633,2.76773265352102,0.00564477397123884,0.0447861505002315,"none","ENSG00000115286",374291
"454","NDUFA3",525.794588822814,0.485990405718239,0.175668441561106,2.76652084688295,0.00566579622213331,0.0448691813567838,"none","ENSG00000170906",4696
"455","NDUFA3",525.794588822814,0.485990405718239,0.175668441561106,2.76652084688295,0.00566579622213331,0.0448691813567838,"none","ENSG00000276061",4696
"456","NDUFA3",525.794588822814,0.485990405718239,0.175668441561106,2.76652084688295,0.00566579622213331,0.0448691813567838,"none","ENSG00000276766",4696
"457","NDUFA3",525.794588822814,0.485990405718239,0.175668441561106,2.76652084688295,0.00566579622213331,0.0448691813567838,"none","ENSG00000275724",4696
"458","NDUFA3",525.794588822814,0.485990405718239,0.175668441561106,2.76652084688295,0.00566579622213331,0.0448691813567838,"none","ENSG00000276220",4696
"459","NDUFA3",525.794588822814,0.485990405718239,0.175668441561106,2.76652084688295,0.00566579622213331,0.0448691813567838,"none","ENSG00000278365",4696
"460","NDUFA3",525.794588822814,0.485990405718239,0.175668441561106,2.76652084688295,0.00566579622213331,0.0448691813567838,"none","ENSG00000277722",4696
"461","NDUFA3",525.794588822814,0.485990405718239,0.175668441561106,2.76652084688295,0.00566579622213331,0.0448691813567838,"none","ENSG00000273642",4696
"462","NDUFA3",525.794588822814,0.485990405718239,0.175668441561106,2.76652084688295,0.00566579622213331,0.0448691813567838,"none","ENSG00000274359",4696
"463","NDUFA3",525.794588822814,0.485990405718239,0.175668441561106,2.76652084688295,0.00566579622213331,0.0448691813567838,"none","ENSG00000275605",4696
"464","GBA3",198.600849075522,0.761380473780492,0.27543139148672,2.76431988986703,0.00570415880707759,0.04513855872294,"none","ENSG00000249948",57733
"465","ATP7B",207.110877746675,-0.606437868489882,0.220306545557091,-2.75270018399307,0.00591059982322448,0.0462961086007886,"none","ENSG00000123191",540
"466","GNPDA2",579.36920027697,-0.285704535250345,0.103801725858719,-2.75240640641378,0.00591590539102503,0.0462975253103631,"none","ENSG00000163281",132789
"467","CA8",43.0304300739617,0.939235230956543,0.341250655906613,2.7523323829554,0.00591724291758095,0.0462975253103631,"none","ENSG00000178538",767
"468","NEU3",330.560532343793,-0.436152702996597,0.15849894524721,-2.75177038128759,0.00592740659316159,0.0463215753015682,"none","ENSG00000162139",10825
"469","NUDT21",1244.53412583994,-0.413717926998206,0.150350714551739,-2.75168580496394,0.00592893749846993,0.0463215753015682,"none","ENSG00000167005",11051
"470","ACADM",323.226579424187,-0.537400219642147,0.195908911890787,-2.74311267647554,0.00608597983098279,0.0472420518955957,"none","ENSG00000117054",34
"471","DCK",143.010149379277,-0.510782097484951,0.186312778882975,-2.74153013307681,0.00611537512405727,0.0473308453515891,"none","ENSG00000156136",1633
"472","SLC39A3",883.784341055782,0.567690172563822,0.207834390179806,2.73145446272241,0.00630554542006325,0.0483845368487752,"none","ENSG00000141873",29985
"473","ATP6V1C1",2587.85097577204,-0.340067728247543,0.124718520500799,-2.72668186635012,0.00639746867027675,0.0489152593846525,"none","ENSG00000155097",528
"474","GDPD1",120.767731357823,0.858089282545509,0.314744052864329,2.72630816924566,0.00640471696863353,0.0489532652229163,"none","ENSG00000153982",284161
"475","FLVCR2",230.262528094004,0.525536037098174,0.193151000540586,2.7208558880219,0.00651131408247396,0.0495214697716252,"none","ENSG00000119686",55640
"476","SMPD3",14.0323932876235,1.44365003306224,0.532643782453547,2.71034804238636,0.00672126387468437,0.0507055543905199,"none","ENSG00000103056",55512
"477","TET1",40.7643053274309,-0.849552342145928,0.313610049017191,-2.70894489767883,0.00674975487866479,0.0509026251253131,"none","ENSG00000138336",80312
"478","SULT2B1",142.798639590182,0.869339813635924,0.321067701794177,2.70765265013552,0.00677609007285471,0.0510296089473954,"none","ENSG00000088002",6820
"479","SRM",2571.83868228933,0.615557129739221,0.227552251051511,2.70512432592845,0.00682788296907902,0.0513117792497956,"none","ENSG00000116649",6723
"480","KDM1B",872.049955814846,-0.507362803212733,0.187614462868459,-2.70428406987183,0.00684517426257641,0.0514237435950908,"none","ENSG00000165097",221656
"481","FABP6",165.648892425602,0.70993285743392,0.26253696715822,2.70412530897439,0.00684844575550412,0.0514303440332111,"none","ENSG00000170231",2172
"482","SLCO3A1",909.070231230184,0.404505078612009,0.149846704272915,2.69945929458205,0.00694522514742496,0.0519393612016718,"none","ENSG00000176463",28232
"483","ATP7A",185.318547643533,-0.560628023413547,0.207933344330904,-2.6961910568868,0.00701374251741527,0.0523243206965659,"none","ENSG00000165240",538
"484","UQCRQ",3092.37823302245,0.371808381616374,0.138196287945664,2.69043682101331,0.0071358545379851,0.052941291537768,"none","ENSG00000164405",27089
"485","CIDEC",10.0234975196502,1.47020496643627,0.547635805570932,2.68463995867386,0.00726079760079671,0.0536091799498192,"none","ENSG00000187288",63924
"486","ACSL1",420.340738463483,0.726775110302174,0.270731939872079,2.68448233572136,0.00726422218540382,0.0536160465078586,"none","ENSG00000151726",2180
"487","SLC25A33",318.12204122699,0.37665908291097,0.14036840703346,2.68336081367074,0.00728863073534636,0.0537592794765955,"none","ENSG00000171612",84275
"488","ASS1",2468.20833729647,0.576973142565423,0.215257616047771,2.68038433742283,0.00735376730193032,0.0541282604864344,"none","ENSG00000130707",445
"489","KDM5B",3001.7742252373,-0.37373023415142,0.13944868828945,-2.68005557266825,0.00736099385114223,0.0541629034038343,"none","ENSG00000117139",10765
"490","SLC30A2",14.6113882965475,1.41909994793675,0.529875213696742,2.678177637403,0.00740239484358362,0.0543187683076622,"none","ENSG00000158014",7780
"491","HNMT",246.040344799248,-0.461703048237703,0.172413898658991,-2.67787604032366,0.00740906328890922,0.0543491458254354,"none","ENSG00000150540",3176
"492","SUOX",357.399748484622,0.325573516432082,0.121680879872188,2.67563414049981,0.00745880182230099,0.0545761347275959,"none","ENSG00000139531",6821
"493","FN3K",55.313017278116,0.775220471693493,0.290462257522557,2.66891980495363,0.00760956168033841,0.0554126819295672,"none","ENSG00000167363",64122
"494","NMNAT2",69.8295241158307,0.733298822793143,0.27488354819168,2.66767082867325,0.00763790492208295,0.0555162294522586,"none","ENSG00000157064",23057
"495","STARD4",272.27932832047,-0.825297186718155,0.30976904003369,-2.66423392934425,0.00771638820108165,0.055916497507029,"none","ENSG00000164211",134429
"496","CHDH",18.07031416807,1.41582304541212,0.531770644105009,2.66246935799738,0.0077569631772436,0.0560970422505036,"none","ENSG00000016391",55349
"497","GABRR1",9.99845930031134,1.39550397196214,0.524164089487752,2.6623418123243,0.0077599033884632,0.0560994293737772,"none","ENSG00000146276",2569
"498","OLAH",6.89346347986725,2.37040619666668,0.89060901355795,2.66155648615883,0.00777802891582391,0.0561926640295137,"none","ENSG00000152463",55301
"499","GSTK1",2029.13491418427,0.594606275422742,0.223745023413278,2.65751732195826,0.00787185450009619,0.0566989841724422,"none","ENSG00000197448",373156
"500","PDK3",546.341746500483,-0.402482850029841,0.151557296433959,-2.65564812450467,0.00791561616024722,0.0569378641674008,"none","ENSG00000067992",5165
"501","ALDH3A2",2875.22866618784,-0.370056909299276,0.139372892301223,-2.65515699063977,0.00792715067778356,0.0569714448081674,"none","ENSG00000072210",224
"502","PLCB2",49.9576336003476,0.709821845176754,0.267392993126215,2.65460151695787,0.00794021438611967,0.0570003432868637,"none","ENSG00000137841",5330
"503","CHST3",2593.25870473299,-0.610769349747568,0.230581269293642,-2.64882464919456,0.00807722286343527,0.0576373675311469,"none","ENSG00000122863",9469
"504","EGLN2",79.3710034701879,-0.561239760464891,0.211921681795585,-2.64833572341244,0.00808891516815079,0.0576633677310332,"none","ENSG00000269858",112398
"505","ECH1",1324.38323359448,0.399285357560787,0.150906339518331,2.64591506781784,0.0081470268886508,0.0580006786743198,"none","ENSG00000104823",1891
"506","ECH1",1324.38323359448,0.399285357560787,0.150906339518331,2.64591506781784,0.0081470268886508,0.0580006786743198,"none","ENSG00000282853",1891
"507","SLC23A2",1804.87548703915,-0.486759681167572,0.184428833554725,-2.63928189419003,0.00830818644317383,0.058855587087388,"none","ENSG00000089057",9962
"508","ATP6V1G1",2852.44110451264,0.505653344224063,0.191638547030109,2.6385784700435,0.00832544300669395,0.0589188763106163,"none","ENSG00000136888",9550
"509","CSGALNACT2",714.312567001271,-0.582839262009701,0.221087410275984,-2.63623903903954,0.00838306535906119,0.0591520760874268,"none","ENSG00000169826",55454
"510","CHI3L2",38.5748971570637,0.969534020981153,0.368071740294369,2.63408981142035,0.00843631695778264,0.0594770808886969,"none","ENSG00000064886",1117
"511","GUCY2C",3.77151807080276,3.36037184579645,1.27574573346407,2.63404513740519,0.00843742705204656,0.0594770808886969,"none","ENSG00000070019",2984
"512","ACBD3",1030.55553738413,-0.446646266098915,0.169767926727351,-2.63092254649627,0.00851534402599398,0.0598692473505687,"none","ENSG00000182827",64746
"513","PLIN1",11.1850178392974,1.52424302419036,0.580073406611934,2.6276726476621,0.00859712032590618,0.0603257940465888,"none","ENSG00000166819",5346
"514","SLC35B2",2951.55542556096,-0.407126975244536,0.154978341328833,-2.62699272526536,0.00861431756593673,0.0604070236361103,"none","ENSG00000157593",347734
"515","DHRS4L2",318.661345297154,0.445107608584005,0.169465065216831,2.62654493428772,0.00862566030727722,0.0604348088165795,"none","ENSG00000187630",317749
"516","ARSJ",249.313933447931,-0.551240110668096,0.209976201520175,-2.62525041731995,0.00865852610926113,0.0606181438652604,"none","ENSG00000180801",79642
"517","GLRX3",2967.20804249406,-0.310926334503071,0.118472244609167,-2.62446563352284,0.00867850501959404,0.0606789552329651,"none","ENSG00000108010",10539
"518","GBGT1",27.9017472652616,0.99244810500094,0.378238436181915,2.62386899390526,0.00869372174174973,0.0607240321025181,"none","ENSG00000148288",26301
"519","SLC9A8",774.809516379032,0.343236435953977,0.130856536910964,2.62299801031353,0.00871597815719213,0.0608025052036775,"none","ENSG00000197818",23315
"520","FDFT1",4059.82974178958,-0.647713195832603,0.24700789008241,-2.6222368670754,0.00873546947718854,0.060898944363676,"none","ENSG00000079459",2222
"521","FDFT1",4059.82974178958,-0.647713195832603,0.24700789008241,-2.6222368670754,0.00873546947718854,0.060898944363676,"none","ENSG00000284967",2222
"522","SLC16A12",8.73108794134049,-1.49315774778175,0.571018972118133,-2.61490041608082,0.00892534740982118,0.0618814489933183,"none","ENSG00000152779",387700
"523","GPLD1",35.1362456149833,0.915101934089735,0.350745599103576,2.60901900530904,0.00908021991220251,0.0626870726211253,"none","ENSG00000112293",2822
"524","CHSY3",25.8261623655235,1.14716618985291,0.440041053721933,2.60695264714509,0.00913519926111082,0.0629707625782729,"none","ENSG00000198108",337876
"525","CATSPER1",145.309985180048,-0.571064769070189,0.219253358060859,-2.6045884729924,0.0091984668980985,0.063264847693066,"none","ENSG00000175294",117144
"526","AGPS",1647.20726238233,-0.328932398391316,0.126570283597216,-2.59881220965006,0.00935469335576085,0.0640146040295752,"none","ENSG00000018510",8540
"527","BTD",595.117934919775,-0.515845202268373,0.198610145618876,-2.59727518280087,0.00939666099812881,0.0641965781413803,"none","ENSG00000169814",686
"528","DPYSL2",118.324018146979,-0.566227151053806,0.218156037092032,-2.59551447029144,0.00944494258106705,0.0644036011722316,"none","ENSG00000092964",1808
"529","SCCPDH",792.397188256036,0.52642480716703,0.202940560541721,2.59398518345379,0.00948705752584316,0.0645678680819972,"none","ENSG00000143653",51097
"530","SLC25A43",904.992897465423,0.313018455451803,0.120772334146444,2.59180596006572,0.00954736040833453,0.0649166141272806,"none","ENSG00000077713",203427
"531","NDUFB1",607.34983175498,0.39814615860214,0.153716752160863,2.5901286164665,0.00959400794879787,0.065110202981848,"none","ENSG00000183648",4707
"532","GXYLT2",196.244873991109,0.828732684203069,0.320632497275602,2.58468087684427,0.00974691650657454,0.0656504156928256,"none","ENSG00000172986",727936
"533","B3GNT5",642.20385653451,-0.570573652767141,0.220861854050051,-2.58339610170003,0.00978329291985434,0.0657475147565729,"none","ENSG00000176597",84002
"534","ACADVL",6760.40751922088,0.43677662098794,0.169396651702217,2.57842535019966,0.00992517420712908,0.0665238984313833,"none","ENSG00000072778",37
"535","CYP4Z1",19.1628442083269,1.33431452633451,0.51941422485374,2.56888329677577,0.0102026810740974,0.0680168189595459,"none","ENSG00000186160",199974
"536","SLC37A3",890.125176059587,-0.353099727274071,0.137471028211867,-2.56853921780438,0.0102128155301914,0.068063269516404,"none","ENSG00000157800",84255
"537","SLCO4C1",57.906368125448,1.16282505090435,0.453454543751845,2.56436960865632,0.0103363408492499,0.0686735622482004,"none","ENSG00000173930",353189
"538","DGKI",218.891142588401,-0.702785635323403,0.274046995968935,-2.56447122450147,0.010333314726764,0.0686735622482004,"none","ENSG00000157680",9162
"539","ITPR2",500.899294592095,-0.37819044844097,0.147509342140127,-2.56384065547324,0.010352105830054,0.0687145801745984,"none","ENSG00000123104",3709
"540","CA3",9.39780779850694,2.11658532219588,0.826109380198466,2.56211268499019,0.0104037556909189,0.0689874247052357,"none","ENSG00000164879",761
"541","GALNT8",5.97468279698463,1.83394055796841,0.715843632004692,2.56192899674546,0.0104092596807835,0.0689874247052357,"none","ENSG00000130035",26290
"542","MCOLN1",698.060318549043,0.41571463484674,0.162348095226573,2.5606375871954,0.0104480283551229,0.0691842592758616,"none","ENSG00000090674",57192
"543","MSRB1",1277.83652483414,0.643952246126481,0.251790836739462,2.55748880485593,0.0105430951565328,0.0696168184944267,"none","ENSG00000198736",51734
"544","TALDO1",4792.29818905245,0.358039301897544,0.140574181351264,2.54697767723707,0.0108660383771145,0.0713328536467081,"none","ENSG00000177156",6888
"545","ITGB3",122.300157446165,2.16536821660581,0.850703132465603,2.54538643854514,0.0109156862592302,0.071567274861095,"none","ENSG00000259207",3690
