"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","ENSEMBL","ENTREZID"
"180","SLC16A1",8.84396874975383,-4.21588267661526,1.18602490335421,-3.5546325078776,0.000378507728866404,0.00321402307896355,"down","ENSG00000155380",6566
"181","SLC16A1",8.84396874975383,-4.21588267661526,1.18602490335421,-3.5546325078776,0.000378507728866404,0.00321402307896355,"down","ENSG00000281917",6566
"182","ALOX15",24.487845669219,1.52228497256138,0.429157331728903,3.54714893586626,0.000389424374814387,0.00329959133801709,"up","ENSG00000161905",246
"183","KCNQ4",19.7002549805492,1.60223328253727,0.451896111130533,3.54557882458619,0.000391751801489282,0.00331394864176182,"up","ENSG00000117013",9132
"184","SLC6A17",25.9285912134592,1.51634738764334,0.429918718517177,3.527055981357,0.000420207907198643,0.00353204332628856,"up","ENSG00000197106",388662
"185","CACNG7",9.32370379813148,2.64783798026658,0.753711120267728,3.5130674194193,0.000442965062184753,0.00369840409487166,"up","ENSG00000105605",59284
"186","GAL3ST2",4.5308301519544,4.52319524759835,1.28933815508771,3.50815279122075,0.000451229814573559,0.00375902061854953,"up","ENSG00000154252",64090
"187","GAL3ST2",4.5308301519544,4.52319524759835,1.28933815508771,3.50815279122075,0.000451229814573559,0.00375902061854953,"up","ENSG00000276126",64090
"188","CYP2W1",38.9975049297695,1.77164792615732,0.515052877443243,3.43973988642078,0.000582273511035023,0.00469562593256009,"up","ENSG00000073067",54905
"189","GRIN1",20.8733425869063,1.76234457185331,0.525002226411804,3.35683256792695,0.000788408403772447,0.00607431608548222,"up","ENSG00000176884",2902
"190","CNGA1",16.2108180533797,1.52914694049593,0.469279007403212,3.25850275928082,0.00112001787147343,0.00816312042234081,"up","ENSG00000198515",1259
"191","SMPDL3B",13.0269667865659,1.80161568892684,0.555573829858429,3.24280157217974,0.00118360612511622,0.00853955680064449,"up","ENSG00000130768",27293
"192","CA6",4.84014949069912,3.54960510133909,1.10005073014011,3.22676491554803,0.00125198275906492,0.00894313233336507,"up","ENSG00000131686",765
"193","SCO2",14.7324326411211,1.7033575140516,0.529221900301801,3.21860738015608,0.00128814729738764,0.00916065726121315,"up","ENSG00000284194",9997
"194","FABP4",9.14942260419552,2.51251917614541,0.781918395132001,3.21327544125785,0.00131230372158635,0.00929124277935512,"up","ENSG00000170323",2167
"195","CHDH",18.2650782911749,1.59593411544729,0.497439100178093,3.20830050326948,0.00133521906560919,0.00943374950824599,"up","ENSG00000016391",55349
"196","DHDH",17.3362045080106,-1.56572958394571,0.488193427199136,-3.20719103681632,0.00134037953306244,0.00945424470524189,"down","ENSG00000104808",27294
"197","PLCXD3",7.41662303352711,-2.90577513074493,0.907673560887828,-3.2013438045972,0.00136788213733633,0.00961500371488353,"down","ENSG00000182836",345557
"198","PNPLA1",10.8470185562636,2.35788002755911,0.74393213158827,3.16948270875882,0.00152710544255987,0.0105492443972036,"up","ENSG00000180316",285848
"199","SLC17A9",15.3958198219717,-1.65116777538173,0.52588601688629,-3.13978261897531,0.00169073242616358,0.0114921688464422,"down","ENSG00000101194",63910
"200","MAOB",25.2170024669666,-1.67655523170568,0.541953633253645,-3.09353997986949,0.00197783902185876,0.0131180100087891,"down","ENSG00000069535",4129
"201","MMEL1",17.9295651828723,1.8309245409178,0.592123846981132,3.0921310638856,0.00198725087111923,0.0131726511093882,"up","ENSG00000142606",79258
"202","MMEL1",17.9295651828723,1.8309245409178,0.592123846981132,3.0921310638856,0.00198725087111923,0.0131726511093882,"up","ENSG00000277131",79258
"203","ATP1B2",16.3326933261255,-1.58610116766513,0.515827645829618,-3.07486653824876,0.00210596769340321,0.0138491741899811,"down","ENSG00000129244",482
"204","GABRR1",11.5362784956544,1.86467060597243,0.611311034228596,3.05028128328394,0.00228627133638263,0.0148866234840854,"up","ENSG00000146276",2569
"205","GRIA1",10.1767595847304,2.33930234654179,0.767308464907511,3.04871176785956,0.00229824868407183,0.0149559365814773,"up","ENSG00000155511",2890
"206","AQP5",57.3381539782439,3.24388571376073,1.06690383077734,3.04046683513852,0.00236211704711938,0.0152741618159209,"up","ENSG00000161798",362
"207","CA3",9.43336593669349,2.32461893800922,0.773298753364084,3.00610718418518,0.00264615704465397,0.0167938926751078,"up","ENSG00000164879",761
"208","GPD1",9.44553890280169,1.88157874536024,0.629287888491562,2.99001264726466,0.00278965896342497,0.0175583497022299,"up","ENSG00000167588",2819
"209","ST8SIA2",5.9951712987536,3.87471766224005,1.29682137310185,2.98785765149147,0.00280940371198071,0.0176430553112388,"up","ENSG00000140557",8128
"210","SDR9C7",15.5745316705893,2.14659966528831,0.744117298115123,2.88475979623875,0.00391712409829552,0.0233086014128897,"up","ENSG00000170426",121214
"211","PDE10A",14.3817226973253,-1.77542060957659,0.621870536334342,-2.85496820615095,0.00430411374728904,0.0251841693355189,"down","ENSG00000112541",10846
"212","CA7",5.41408720862875,-3.56356231862418,1.25101591394183,-2.84853476195657,0.00439210549223016,0.0255989512996,"down","ENSG00000168748",766
"213","GDA",25.2887557955218,1.65432957360826,0.580908253559478,2.84783279196234,0.00440180450437481,0.0256421673398337,"up","ENSG00000119125",9615
"214","NEU4",6.07299384586993,2.18910103311177,0.771452903922954,2.8376340564406,0.0045449256864783,0.0263256260544696,"up","ENSG00000204099",129807
"215","NEU4",6.07299384586993,2.18910103311177,0.771452903922954,2.8376340564406,0.0045449256864783,0.0263256260544696,"up","ENSG00000277926",129807
"216","TRPC6",5.63318039475743,2.40546887099476,0.850496107328821,2.82831261691449,0.00467940864265863,0.0269862325806136,"up","ENSG00000137672",7225
"217","CACNA2D1",13.8624603873209,1.54519697627994,0.548073645625589,2.81932362304376,0.00481249709256016,0.0276330875255929,"up","ENSG00000153956",781
"218","GRIK2",112.946636041562,-2.87635513810406,1.0304541213771,-2.79134711428014,0.0052489148166347,0.0296685263213156,"down","ENSG00000164418",2898
"219","PGM5",7.60852328286759,2.00908382588648,0.729403080675437,2.75442190897527,0.00587959191717414,0.0324729933905231,"up","ENSG00000154330",5239
"220","BBOX1",77.7750167372167,1.92069815210159,0.703017962876314,2.73207549952675,0.00629367168122021,0.0343042541672918,"up","ENSG00000129151",8424
"221","SLC25A21",12.9179454594435,-1.55330218899637,0.570421669341053,-2.72307710678441,0.00646769605780491,0.0350763926374571,"down","ENSG00000183032",89874
"222","SLC22A11",5.61437588123431,-2.91040591770235,1.07529617094682,-2.7066086500984,0.00679743353692689,0.0365355950053976,"down","ENSG00000168065",55867
"223","SLC30A10",3.68068059278009,-3.86211477146682,1.45082865977067,-2.66200612005921,0.00776764661468588,0.0407266310477143,"down","ENSG00000196660",55532
"224","MGAT3",5.28404475873153,2.28684870866361,0.868297662000646,2.63371515177696,0.00844563083569975,0.0435191319468201,"up","ENSG00000128268",4248
"225","KCNN1",19.9074693644559,-1.62958750863888,0.620692008694676,-2.62543658660263,0.00865379267600592,0.0443704524323637,"down","ENSG00000105642",3780
"226","UPP2",9.10773780535557,1.64361783390272,0.626661919448786,2.62281428453233,0.00872067943644399,0.044629125604651,"up","ENSG00000007001",151531
"227","BCHE",5.78508719199443,-2.50143787054707,0.960545235584097,-2.60418539167078,0.00920929268941515,0.046577569310669,"down","ENSG00000114200",590
"228","ENPP3",3.59820006101832,2.67075550690794,1.03539403578157,2.57945807548708,0.00989554693726405,0.049205963297567,"up","ENSG00000154269",5169
